Date1,Price_USDJPY,Price_EURUSD,Price_GBPJPY,weekday,day,month,year,firstday,USDJPYreturn,EURUSDreturn,GBPJPYreturn
5/1/1995,83.5,,135.11,2,1,5,1995,1,-0.009959687,,-0.000369932
5/2/1995,83.62,1.3277,134.985,3,2,5,1995,0,0.001437126,,-0.000925172
5/3/1995,83.7,1.333,134.85,4,3,5,1995,0,0.000956709,0.003991866,-0.001000111
5/4/1995,83.89,1.3499,135.32,5,4,5,1995,0,0.002270012,0.01267817,0.003485354
5/5/1995,83.97,1.3261,134.33,6,5,5,1995,0,0.00095363,-0.017630936,-0.007315992
5/8/1995,83.26,,133.35,2,8,5,1995,0,-0.008455401,,-0.007295466
5/9/1995,83.37,1.355,131.835,3,9,5,1995,0,0.001321163,,-0.01136108
5/10/1995,83.81,1.345,132.755,4,10,5,1995,0,0.005277678,-0.007380074,0.00697842
5/11/1995,85.72,1.3474,133.835,5,11,5,1995,0,0.022789643,0.001784387,0.008135287
5/12/1995,86.75,1.3556,136.64,6,12,5,1995,0,0.012015866,0.006085795,0.020958643
5/15/1995,86.45,,135.935,2,15,5,1995,0,-0.003458213,,-0.005159543
5/16/1995,86.65,1.3342,135.365,3,16,5,1995,0,0.002313476,,-0.004193181
5/17/1995,86.88,1.3365,135.99,4,17,5,1995,0,0.002654357,0.00172388,0.004617146
5/18/1995,86.87,1.3328,136.56,5,18,5,1995,0,-0.000115101,-0.002768425,0.004191485
5/19/1995,86.86,1.3488,136.5,6,19,5,1995,0,-0.000115115,0.012004802,-0.000439367
5/22/1995,87.38,1.363,137.63,2,22,5,1995,0,0.005986645,0.010527877,0.008278388
5/23/1995,87.16,1.3701,136.8,3,23,5,1995,0,-0.002517739,0.005209098,-0.006030662
5/24/1995,87.16,1.3552,137.575,4,24,5,1995,0,0,-0.010875119,0.005665205
5/25/1995,84.84,1.3512,136.36,5,25,5,1995,0,-0.026617715,-0.002951594,-0.008831546
5/26/1995,82.91,,132.84,6,26,5,1995,0,-0.022748703,,-0.025814022
5/29/1995,82.8,1.3661,132.69,2,29,5,1995,0,-0.00132674,,-0.001129178
5/30/1995,82.92,1.3499,132.79,3,30,5,1995,0,0.001449275,-0.011858576,0.000753636
5/31/1995,84.62,1.3581,134.215,4,31,5,1995,0,0.020501688,0.006074524,0.01073123
6/1/1995,84.81,1.3521,135.395,5,1,6,1995,1,0.002245332,-0.004417937,0.008791864
6/2/1995,84.33,,134.655,6,2,6,1995,0,-0.00565971,,-0.00546549
6/5/1995,84.78,1.3578,135.015,2,5,6,1995,0,0.005336179,,0.002673499
6/6/1995,84.77,1.3585,135.235,3,6,6,1995,0,-0.000117952,0.00051554,0.001629449
6/7/1995,84.97,1.3643,134.235,4,7,6,1995,0,0.002359325,0.004269415,-0.007394535
6/8/1995,84.55,1.3648,135.195,5,8,6,1995,0,-0.004942921,0.000366488,0.007151637
6/9/1995,84.34,,134.385,6,9,6,1995,0,-0.002483737,,-0.005991346
6/12/1995,84.06,1.3578,133.97,2,12,6,1995,0,-0.003319896,,-0.003088142
6/13/1995,84.68,1.3355,134.515,3,13,6,1995,0,0.007375684,-0.016423626,0.004068075
6/14/1995,84.34,1.312,135.73,4,14,6,1995,0,-0.004015116,-0.017596406,0.00903245
6/15/1995,84.58,,135.245,5,15,6,1995,0,0.002845625,,-0.00357327
6/16/1995,84.7,1.3115,135.96,6,16,6,1995,0,0.001418775,,0.005286702
6/19/1995,84.62,1.3132,135.765,2,19,6,1995,0,-0.00094451,0.001296226,-0.001434245
6/20/1995,84.53,1.2958,135.735,3,20,6,1995,0,-0.001063578,-0.013250076,-0.00022097
6/21/1995,84.05,1.3098,135.485,4,21,6,1995,0,-0.005678457,0.010804136,-0.001841824
6/22/1995,84.49,,135.335,5,22,6,1995,0,0.005234979,,-0.001107134
6/23/1995,84.33,1.3019,135.55,6,23,6,1995,0,-0.001893715,,0.00158865
6/26/1995,84.29,1.3099,133.745,2,26,6,1995,0,-0.000474327,0.006144865,-0.01331612
6/27/1995,84.22,1.3398,133.305,3,27,6,1995,0,-0.000830466,0.02282617,-0.003289843
6/28/1995,85.56,1.3605,135.09,4,28,6,1995,0,0.01591071,0.015450067,0.013390345
6/29/1995,84.33,,134.8,5,29,6,1995,0,-0.014375877,,-0.002146717
6/30/1995,84.63,1.3552,134.82,6,30,6,1995,0,0.003557453,,0.000148368
7/3/1995,84.72,1.3289,135.41,2,3,7,1995,1,0.001063453,-0.01940673,0.004376205
7/4/1995,84.79,1.343,135.555,3,4,7,1995,0,0.000826251,0.010610279,0.001070822
7/5/1995,84.88,,135.5,4,5,7,1995,0,0.001061446,,-0.000405739
7/6/1995,84.97,1.3455,136.195,5,6,7,1995,0,0.001060321,,0.005129151
7/7/1995,86.7,1.3357,138.285,6,7,7,1995,0,0.020360127,-0.007283538,0.015345644
7/10/1995,86.91,1.331,138.48,2,10,7,1995,0,0.002422145,-0.003518754,0.001410131
7/11/1995,87.62,1.3495,138.895,3,11,7,1995,0,0.008169371,0.013899324,0.002996823
7/12/1995,87.28,,139.355,4,12,7,1995,0,-0.003880393,,0.003311854
7/13/1995,87.3,1.3435,139.76,5,13,7,1995,0,0.000229148,,0.002906247
7/14/1995,87.85,1.3414,140.095,6,14,7,1995,0,0.006300115,-0.001563082,0.002396966
7/17/1995,89.09,1.3387,141.39,2,17,7,1995,0,0.014114969,-0.002012822,0.009243728
7/18/1995,88.35,1.3466,140.955,3,18,7,1995,0,-0.008306207,0.005901248,-0.003076597
7/19/1995,87.35,,139.86,4,19,7,1995,0,-0.011318619,,-0.007768437
7/20/1995,88.13,1.3479,139.915,5,20,7,1995,0,0.008929594,,0.00039325
7/21/1995,88.45,1.3543,141.105,6,21,7,1995,0,0.003631,0.004748127,0.008505164
7/24/1995,87.68,1.3628,139.78,2,24,7,1995,0,-0.008705483,0.006276305,-0.00939017
7/25/1995,87.93,1.3617,139.42,3,25,7,1995,0,0.002851277,-0.000807162,-0.002575476
7/26/1995,87.93,,140.25,4,26,7,1995,0,0,,0.005953235
7/27/1995,88.15,1.3541,140.43,5,27,7,1995,0,0.00250199,,0.001283423
7/28/1995,88.15,1.3617,141.15,6,28,7,1995,0,0,0.005612584,0.00512711
7/31/1995,88.45,1.3572,141.015,2,31,7,1995,0,0.00340329,-0.003304693,-0.000956429
8/1/1995,88.09,1.3605,141.35,3,1,8,1995,1,-0.004070096,0.002431477,0.002375634
8/2/1995,91.17,,145.385,4,2,8,1995,0,0.034964241,,0.028546162
8/3/1995,90.34,1.3678,145.355,5,3,8,1995,0,-0.009103872,,-0.000206349
8/4/1995,91.43,1.3652,146.65,6,4,8,1995,0,0.01206553,-0.001900863,0.008909222
8/7/1995,91.46,1.3659,146.29,2,7,8,1995,0,0.00032812,0.000512745,-0.002454824
8/8/1995,91.5,1.3585,147.065,3,8,8,1995,0,0.00043735,-0.005417673,0.005297696
8/9/1995,91.58,,146.45,4,9,8,1995,0,0.000874317,,-0.004181824
8/10/1995,92.77,1.3543,147.405,5,10,8,1995,0,0.012994104,,0.006520997
8/11/1995,94.04,1.3525,147.84,6,11,8,1995,0,0.01368977,-0.0013291,0.002951053
8/14/1995,93.63,1.3613,147.28,2,14,8,1995,0,-0.004359847,0.00650647,-0.003787879
8/15/1995,97.24,1.3622,150.455,3,15,8,1995,0,0.038556018,0.000661133,0.021557577
8/16/1995,98.05,,151.73,4,16,8,1995,0,0.008329905,,0.008474295
8/17/1995,97.26,1.3578,150.37,5,17,8,1995,0,-0.008057114,,-0.00896329
8/18/1995,97.51,1.3637,149.62,6,18,8,1995,0,0.00257043,0.004345264,-0.004987697
8/21/1995,97.17,1.3736,148.27,2,21,8,1995,0,-0.003486822,0.007259661,-0.009022858
8/22/1995,96.91,1.3671,148.405,3,22,8,1995,0,-0.002675723,-0.004732091,0.000910501
8/23/1995,96.53,,148.92,4,23,8,1995,0,-0.003921164,,0.003470234
8/24/1995,96.71,1.3699,148.92,5,24,8,1995,0,0.001864705,,0
8/25/1995,96.7,1.3615,148.955,6,25,8,1995,0,-0.000103402,-0.006131834,0.000235026
8/28/1995,96.77,1.3691,149.745,2,28,8,1995,0,0.000723888,0.005582079,0.005303615
8/29/1995,98.21,1.377,151.095,3,29,8,1995,0,0.014880645,0.005770214,0.009015326
8/30/1995,99.11,,153.06,4,30,8,1995,0,0.009164036,,0.013005063
8/31/1995,97.46,1.3765,151.75,5,31,8,1995,0,-0.016648169,,-0.008558735
9/1/1995,97.44,1.3765,151.71,6,1,9,1995,1,-0.000205212,0,-0.000263591
9/4/1995,97.66,1.3706,151.29,2,4,9,1995,0,0.0022578,-0.004286233,-0.00276844
9/5/1995,97.64,1.3695,152.215,3,5,9,1995,0,-0.000204792,-0.000802568,0.006114086
9/6/1995,98.96,,153.305,4,6,9,1995,0,0.01351905,,0.007160924
9/7/1995,99.1,1.3587,152.83,5,7,9,1995,0,0.001414713,,-0.003098399
9/8/1995,99.63,1.355,154.58,6,8,9,1995,0,0.005348133,-0.002723191,0.011450631
9/11/1995,100.03,1.343,154.48,2,11,9,1995,0,0.004014855,-0.008856089,-0.000646914
9/12/1995,101.1,1.3344,157.025,3,12,9,1995,0,0.010696791,-0.006403574,0.016474625
9/13/1995,102.59,,158.795,4,13,9,1995,0,0.014737883,,0.01127209
9/14/1995,102.39,1.3325,158.88,5,14,9,1995,0,-0.001949508,,0.000535281
9/15/1995,104.15,1.2987,160.475,6,15,9,1995,0,0.017189179,-0.025365854,0.010039023
9/18/1995,103.28,1.2994,160.285,2,18,9,1995,0,-0.008353337,0.000539001,-0.001183985
9/19/1995,104.55,1.304,161.01,3,19,9,1995,0,0.012296669,0.003540095,0.004523193
9/20/1995,102.55,,159.735,4,20,9,1995,0,-0.019129603,,-0.007918763
9/21/1995,99.05,1.3031,156.665,5,21,9,1995,0,-0.034129693,,-0.019219332
9/22/1995,100.1,1.2932,156.245,6,22,9,1995,0,0.010600707,-0.007597268,-0.00268088
9/25/1995,100.55,1.2975,157.365,2,25,9,1995,0,0.004495505,0.003325085,0.007168229
9/26/1995,100.96,1.2975,158.525,3,26,9,1995,0,0.004077573,0,0.007371398
9/27/1995,100.42,,157.84,4,27,9,1995,0,-0.005348653,,-0.004321085
9/28/1995,99.16,1.2996,157.14,5,28,9,1995,0,-0.012547301,,-0.004434871
9/29/1995,99.73,1.298,157.095,6,29,9,1995,0,0.005748286,-0.001231148,-0.000286369
10/2/1995,100.35,1.3057,159.84,2,2,10,1995,1,0.006216785,0.005932203,0.017473503
10/3/1995,101.6,,160.59,3,3,10,1995,0,0.012456403,,0.004692192
10/4/1995,100.82,1.3048,159.36,4,4,10,1995,0,-0.007677165,,-0.007659256
10/5/1995,99.67,1.306,157.97,5,5,10,1995,0,-0.011406467,0.000919681,-0.00872239
10/6/1995,100.44,1.2957,159.365,6,6,10,1995,0,0.007725494,-0.007886677,0.008830791
10/9/1995,100.43,1.296,159.3,2,9,10,1995,0,-0.000099562,0.000231535,-0.000407869
10/10/1995,100.85,,158.58,3,10,10,1995,0,0.004182017,,-0.004519774
10/11/1995,101.11,1.3021,158.73,4,11,10,1995,0,0.002578086,,0.000945895
10/12/1995,100.17,1.3023,157.76,5,12,10,1995,0,-0.009296805,0.000153598,-0.006111006
10/13/1995,100.98,1.2882,158.465,6,13,10,1995,0,0.008086253,-0.010826998,0.004468813
10/16/1995,100.69,1.2903,158.375,2,16,10,1995,0,-0.002871856,0.001630182,-0.000567949
10/17/1995,100.35,,157.7,3,17,10,1995,0,-0.003376701,,-0.004262036
10/18/1995,100.75,1.2907,158.045,4,18,10,1995,0,0.003986049,,0.002187698
10/19/1995,100.37,1.2908,158.175,5,19,10,1995,0,-0.003771712,7.74773E-05,0.000822551
10/20/1995,100.35,1.304,157.71,6,20,10,1995,0,-0.000199263,0.010226216,-0.002939782
10/23/1995,99.97,1.3394,157.395,2,23,10,1995,0,-0.003786746,0.027147239,-0.001997337
10/24/1995,100.47,,158.705,3,24,10,1995,0,0.005001501,,0.008323009
10/25/1995,101.24,1.3317,160.045,4,25,10,1995,0,0.007663979,,0.008443338
10/26/1995,101.44,1.325,160.245,5,26,10,1995,0,0.001975504,-0.005031163,0.001249649
10/27/1995,101.87,1.3355,160.235,6,27,10,1995,0,0.004238959,0.007924528,-0.000062404
10/30/1995,101.9,1.3364,160.265,2,30,10,1995,0,0.000294493,0.000673905,0.000187225
10/31/1995,101.96,,161.705,3,31,10,1995,0,0.000588813,,0.008985118
11/1/1995,103.3,1.3341,163.15,4,1,11,1995,1,0.013142409,,0.008936026
11/2/1995,104.07,1.3249,163.76,5,2,11,1995,0,0.007454017,-0.006896035,0.003738891
11/3/1995,103.9,1.3277,163.99,6,3,11,1995,0,-0.001633516,0.002113367,0.001404494
11/6/1995,103.26,1.3293,163.085,2,6,11,1995,0,-0.006159769,0.001205092,-0.005518629
11/7/1995,103.01,,163.005,3,7,11,1995,0,-0.002421073,,-0.000490542
11/8/1995,102.59,1.3425,162.105,4,8,11,1995,0,-0.004077274,,-0.005521303
11/9/1995,100.57,1.3374,159.155,5,9,11,1995,0,-0.019690028,-0.003798883,-0.018198081
11/10/1995,100.88,1.3341,158.965,6,10,11,1995,0,0.00308243,-0.002467474,-0.001193805
11/13/1995,101.93,1.3319,157.915,2,13,11,1995,0,0.010408406,-0.001649052,-0.006605228
11/14/1995,101.51,,158.5,3,14,11,1995,0,-0.004120475,,0.003704525
11/15/1995,101.51,1.3387,157.385,4,15,11,1995,0,0,,-0.0070347
11/16/1995,102.05,1.3399,159.16,5,16,11,1995,0,0.005319673,0.000896392,0.011278076
11/17/1995,102.18,1.3346,158.115,6,17,11,1995,0,0.001273885,-0.003955519,-0.00656572
11/20/1995,101.21,1.3536,156.555,2,20,11,1995,0,-0.009493051,0.014236475,-0.009866237
11/21/1995,101.45,,158.235,3,21,11,1995,0,0.002371307,,0.010731053
11/22/1995,100.88,1.3607,157.305,4,22,11,1995,0,-0.005618531,,-0.005877334
11/23/1995,100.76,1.3607,157.285,5,23,11,1995,0,-0.001189532,0,-0.000127142
11/24/1995,101.53,1.3554,158.245,6,24,11,1995,0,0.007641921,-0.003895054,0.00610357
11/27/1995,101.65,1.3554,157.965,2,27,11,1995,0,0.001181917,0,-0.001769408
11/28/1995,101.25,,156.72,3,28,11,1995,0,-0.003935071,,-0.007881493
11/29/1995,101.65,1.3515,155.865,4,29,11,1995,0,0.003950617,,-0.00545559
11/30/1995,102.04,1.3508,155.73,5,30,11,1995,0,0.003836695,-0.000517943,-0.000866134
12/1/1995,101.22,1.3443,155.39,6,1,12,1995,1,-0.008036064,-0.004811963,-0.002183266
12/4/1995,101.31,1.3463,155.02,2,4,12,1995,0,0.000889152,0.001487763,-0.002381106
12/5/1995,101.2,,156.355,3,5,12,1995,0,-0.001085776,,0.008611792
12/6/1995,101.61,1.3463,156.34,4,6,12,1995,0,0.004051383,,-0.000095936
12/7/1995,101.33,1.3455,155.75,5,7,12,1995,0,-0.002755634,-0.000594221,-0.003773826
12/8/1995,101.27,1.3461,155.075,6,8,12,1995,0,-0.000592125,0.000445931,-0.004333868
12/11/1995,101.16,1.3488,155.12,2,11,12,1995,0,-0.001086205,0.002005795,0.000290182
12/12/1995,101.77,,155.84,3,12,12,1995,0,0.006030051,,0.004641568
12/13/1995,101.63,1.3425,155.845,4,13,12,1995,0,-0.001375651,,3.20842E-05
12/14/1995,101.43,1.3481,156.505,5,14,12,1995,0,-0.001967923,0.004171322,0.004234977
12/15/1995,102.04,1.3563,157.065,6,15,12,1995,0,0.006014,0.006082635,0.00357816
12/18/1995,101.5,1.3561,156.53,2,18,12,1995,0,-0.005292042,-0.00014746,-0.003406233
12/19/1995,102,,156.97,3,19,12,1995,0,0.004926108,,0.002810963
12/20/1995,101.72,1.3494,156.795,4,20,12,1995,0,-0.002745098,,-0.001114863
12/21/1995,101.78,1.3539,156.74,5,21,12,1995,0,0.000589855,0.003334816,-0.000350776
12/22/1995,102.3,1.3534,157.91,6,22,12,1995,0,0.005109059,-0.000369303,0.007464591
12/25/1995,102.45,1.3479,158.315,2,25,12,1995,0,0.001466276,-0.004063839,0.002564752
12/26/1995,102.33,,159.52,3,26,12,1995,0,-0.001171303,,0.007611408
12/27/1995,102.82,1.3333,160.3,4,27,12,1995,0,0.00478843,,0.004889669
12/28/1995,102.68,1.3348,158.69,5,28,12,1995,0,-0.001361603,0.001125028,-0.010043668
12/29/1995,103.52,1.3316,160.39,6,29,12,1995,0,0.008180756,-0.002397363,0.01071271
1/1/1996,103.45,1.3229,160.606,2,1,1,1996,1,-0.000676198,-0.006533494,0.001346717
1/2/1996,103.95,,161.68,3,2,1,1996,0,0.004833253,,0.006687172
1/3/1996,104.86,1.3257,162.755,4,3,1,1996,0,0.008754209,,0.006648936
1/4/1996,105.17,1.33,164.705,5,4,1,1996,0,0.002956323,0.003243569,0.011981199
1/5/1996,105.42,1.3271,163.3,6,5,1,1996,0,0.002377104,-0.002180451,-0.008530403
1/8/1996,105.22,1.3229,163.445,2,8,1,1996,0,-0.001897173,-0.003164795,0.000887936
1/9/1996,104.39,,162.215,3,9,1,1996,0,-0.007888234,,-0.007525467
1/10/1996,104.83,1.3247,162.22,4,10,1,1996,0,0.004214963,,3.08233E-05
1/11/1996,104.82,1.321,161.89,5,11,1,1996,0,-0.000095393,-0.002793085,-0.002034274
1/12/1996,105.25,1.3191,162.6,6,12,1,1996,0,0.004102271,-0.001438304,0.004385694
1/15/1996,105.33,1.3264,162.57,2,15,1,1996,0,0.000760095,0.005534076,-0.000184502
1/16/1996,106.09,,162.56,3,16,1,1996,0,0.007215418,,-0.000061512
1/17/1996,105.59,1.3341,160.705,4,17,1,1996,0,-0.00471298,,-0.011411171
1/18/1996,105.63,1.3316,160.715,5,18,1,1996,0,0.000378824,-0.001873922,6.22258E-05
1/19/1996,105.36,1.327,159.26,6,19,1,1996,0,-0.002556092,-0.003454491,-0.009053293
1/22/1996,105.78,1.3305,159.875,2,22,1,1996,0,0.003986333,0.002637528,0.00386161
1/23/1996,105.97,,160.34,3,23,1,1996,0,0.001796181,,0.002908522
1/24/1996,107.08,1.3392,161.515,4,24,1,1996,0,0.010474663,,0.007328178
1/25/1996,107.1,1.3387,161.135,5,25,1,1996,0,0.000186776,-0.000373357,-0.002352723
1/26/1996,106.6,1.3392,160.155,6,26,1,1996,0,-0.004668534,0.000373497,-0.006081857
1/29/1996,106.7,1.3389,160.75,2,29,1,1996,0,0.000938086,-0.000224014,0.003715151
1/30/1996,107.36,1.3342,161.41,3,30,1,1996,0,0.006185567,-0.003510344,0.004105754
1/31/1996,107.05,1.3208,161.715,4,31,1,1996,0,-0.002887481,-0.010043472,0.001889598
2/1/1996,106.74,1.3349,161.865,5,1,2,1996,1,-0.002895843,0.010675348,0.000927558
2/2/1996,106.38,,162.37,6,2,2,1996,0,-0.003372681,,0.003119884
2/5/1996,105.21,1.3312,161.565,2,5,2,1996,0,-0.010998308,,-0.004957812
2/6/1996,105.1,1.3351,162.385,3,6,2,1996,0,-0.001045528,0.002929688,0.005075357
2/7/1996,106.13,1.3351,163.04,4,7,2,1996,0,0.00980019,0,0.004033624
2/8/1996,107.13,1.3332,164.18,5,8,2,1996,0,0.009422407,-0.001423114,0.006992149
2/9/1996,107.05,,164.17,6,9,2,1996,0,-0.000746756,,-0.000060909
2/12/1996,106.86,1.3201,163.47,2,12,2,1996,0,-0.001774872,,-0.004263873
2/13/1996,106.75,1.3146,164.02,3,13,2,1996,0,-0.001029384,-0.004166351,0.003364532
2/14/1996,106.19,1.3104,163.96,4,14,2,1996,0,-0.005245902,-0.003194888,-0.000365809
2/15/1996,105.63,1.3024,163.215,5,15,2,1996,0,-0.005273566,-0.006105006,-0.004543791
2/16/1996,105.24,,162.905,6,16,2,1996,0,-0.003692133,,-0.001899335
2/19/1996,104.12,1.3028,160.775,2,19,2,1996,0,-0.010642341,,-0.013075105
2/20/1996,105.86,1.3002,163.3,3,20,2,1996,0,0.016711487,-0.001995702,0.015705178
2/21/1996,104.95,1.3012,162.15,4,21,2,1996,0,-0.008596259,0.000769112,-0.007042254
2/22/1996,104.97,1.2893,162.21,5,22,2,1996,0,0.000190567,-0.009145404,0.000370028
2/23/1996,104.91,,161.32,6,23,2,1996,0,-0.000571592,,-0.005486715
2/26/1996,104.35,1.2913,160.64,2,26,2,1996,0,-0.005337909,,-0.004215224
2/27/1996,104.38,1.2943,160.555,3,27,2,1996,0,0.000287494,0.00232324,-0.000529133
2/28/1996,104.82,1.292,159.98,4,28,2,1996,0,0.004215367,-0.001777022,-0.003581327
2/29/1996,105.23,1.2967,161.05,5,29,2,1996,0,0.003911467,0.003637771,0.006688336
3/1/1996,105.28,,161.05,6,1,3,1996,1,0.00047515,,0
3/4/1996,105.25,1.3086,160.61,2,4,3,1996,0,-0.000284954,,-0.002732071
3/5/1996,105.15,1.304,160.645,3,5,3,1996,0,-0.000950119,-0.003515207,0.000217919
3/6/1996,105.46,1.304,161.09,4,6,3,1996,0,0.002948169,0,0.002770083
3/7/1996,105.29,1.3045,161.205,5,7,3,1996,0,-0.001611986,0.000383436,0.000713887
3/8/1996,105.69,,161.175,6,8,3,1996,0,0.003799031,,-0.000186098
3/11/1996,105.53,1.3036,160.7,2,11,3,1996,0,-0.001513861,,-0.002947107
3/12/1996,105.19,1.3084,160.49,3,12,3,1996,0,-0.003221833,0.003682111,-0.001306783
3/13/1996,105.2,1.3057,160.29,4,13,3,1996,0,9.50661E-05,-0.002063589,-0.001246184
3/14/1996,105.44,1.3141,160.83,5,14,3,1996,0,0.002281369,0.006433331,0.003368894
3/15/1996,105.88,,161.53,6,15,3,1996,0,0.004172989,,0.004352422
3/18/1996,106.07,1.3189,162.49,2,18,3,1996,0,0.001794484,,0.005943169
3/19/1996,106.16,1.3228,162.87,3,19,3,1996,0,0.000848496,0.00295701,0.002338606
3/20/1996,106.45,1.3231,163.65,4,20,3,1996,0,0.002731726,0.000226792,0.004789096
3/21/1996,106.85,1.3256,163.875,5,21,3,1996,0,0.003757633,0.001889502,0.001374885
3/22/1996,106.75,,163.98,6,22,3,1996,0,-0.000935891,,0.000640732
3/25/1996,106.15,1.3254,161.36,2,25,3,1996,0,-0.005620609,,-0.015977558
3/26/1996,106.49,1.3194,162.205,3,26,3,1996,0,0.003203015,-0.004526935,0.005236738
3/27/1996,106.67,1.3123,161.81,4,27,3,1996,0,0.0016903,-0.005381234,-0.00243519
3/28/1996,106.28,1.307,161.94,5,28,3,1996,0,-0.003656136,-0.004038711,0.000803411
3/29/1996,107.26,,163.61,6,29,3,1996,0,0.009220926,,0.010312461
4/1/1996,107.58,1.3058,163.91,2,1,4,1996,1,0.002983405,,0.001833629
4/2/1996,107.63,1.3079,163.81,3,2,4,1996,0,0.00046477,0.00160821,-0.000610091
4/3/1996,106.91,1.306,162.97,4,3,4,1996,0,-0.006689585,-0.00145271,-0.005127892
4/4/1996,107.1,1.3012,163.79,5,4,4,1996,0,0.001777196,-0.003675345,0.005031601
4/5/1996,107.65,,164.955,6,5,4,1996,0,0.005135388,,0.007112766
4/8/1996,107.75,1.3046,164.955,2,8,4,1996,0,0.000928936,,0
4/9/1996,108.32,1.3111,164.68,3,9,4,1996,0,0.005290023,0.00498237,-0.001667121
4/10/1996,108.33,1.3099,163.66,4,10,4,1996,0,9.23191E-05,-0.000915262,-0.00619383
4/11/1996,108.6,1.3058,164.03,5,11,4,1996,0,0.002492384,-0.00313001,0.002260785
4/12/1996,108.73,,164.17,6,12,4,1996,0,0.001197053,,0.000853502
4/15/1996,108.53,1.308,163.655,2,15,4,1996,0,-0.001839419,,-0.003136992
4/16/1996,108.13,1.3069,162.9,3,16,4,1996,0,-0.003685617,-0.000840979,-0.004613363
4/17/1996,108.19,1.3072,163.445,4,17,4,1996,0,0.000554888,0.000229551,0.003345611
4/18/1996,106.74,1.3072,162.11,5,18,4,1996,0,-0.013402348,0,-0.008167885
4/19/1996,107.37,,162.495,6,19,4,1996,0,0.005902192,,0.002374931
4/22/1996,106.74,1.3067,161.15,2,22,4,1996,0,-0.005867561,,-0.008277178
4/23/1996,106.76,1.298,161.905,3,23,4,1996,0,0.000187371,-0.006657993,0.004685076
4/24/1996,106.53,1.305,161.585,4,24,4,1996,0,-0.002154365,0.005392912,-0.001976468
4/25/1996,106.76,1.3072,160.695,5,25,4,1996,0,0.002159016,0.001685824,-0.005507937
4/26/1996,105.45,,159.5,6,26,4,1996,0,-0.012270513,,-0.007436448
4/29/1996,104.95,1.304,157.745,2,29,4,1996,0,-0.004741584,,-0.011003135
4/30/1996,105.13,1.3067,157.925,3,30,4,1996,0,0.001715102,0.002070552,0.001141082
5/1/1996,105.35,1.3062,157.17,4,1,5,1996,1,0.002092647,-0.000382643,-0.00478075
5/2/1996,104.39,,156.94,5,2,5,1996,0,-0.009112482,,-0.001463384
5/3/1996,105.15,1.2963,158.37,6,3,5,1996,0,0.007280391,,0.009111763
5/6/1996,104.85,1.2908,158.135,2,6,5,1996,0,-0.002853067,-0.004242845,-0.001483867
5/7/1996,105.24,1.2885,158.86,3,7,5,1996,0,0.003719599,-0.001781841,0.00458469
5/8/1996,105.1,,160.41,4,8,5,1996,0,-0.001330293,,0.009757019
5/9/1996,104.6,1.284,159.585,5,9,5,1996,0,-0.004757374,,-0.005143071
5/10/1996,105.56,1.2844,160.28,6,10,5,1996,0,0.00917782,0.000311527,0.004355046
5/13/1996,105,1.2834,159.035,2,13,5,1996,0,-0.00530504,-0.000778574,-0.007767657
5/14/1996,105.85,1.2873,160.41,3,14,5,1996,0,0.008095238,0.003038803,0.008645896
5/15/1996,106.89,,161.73,4,15,5,1996,0,0.009825224,,0.008228913
5/16/1996,106.56,1.2835,161.435,5,16,5,1996,0,-0.003087286,,-0.001824028
5/17/1996,106.8,1.2819,161.75,6,17,5,1996,0,0.002252252,-0.001246591,0.00195125
5/20/1996,107.1,1.2739,161.99,2,20,5,1996,0,0.002808989,-0.006240736,0.001483771
5/21/1996,107.18,1.2739,161.82,3,21,5,1996,0,0.000746966,0,-0.001049447
5/22/1996,107.17,,161.53,4,22,5,1996,0,-0.000093301,,-0.001792115
5/23/1996,106.91,1.2788,161.41,5,23,5,1996,0,-0.002426052,,-0.000742896
5/24/1996,107.9,1.2684,162.995,6,24,5,1996,0,0.009260125,-0.008132624,0.009819714
5/27/1996,107.85,1.2703,163.263,2,27,5,1996,0,-0.000463392,0.00149795,0.001644222
5/28/1996,108.85,1.2739,164.53,3,28,5,1996,0,0.009272137,0.002833976,0.007760485
5/29/1996,108.13,,165.48,4,29,5,1996,0,-0.006614607,,0.005774023
5/30/1996,107.76,1.2789,165.13,5,30,5,1996,0,-0.003421807,,-0.002115059
5/31/1996,108.08,1.2811,167.45,6,31,5,1996,0,0.002969562,0.001720228,0.014049537
6/3/1996,108.45,1.275,168.35,2,3,6,1996,1,0.00342339,-0.004761533,0.005374739
6/4/1996,108.82,,169.065,3,4,6,1996,0,0.003411711,,0.004247104
6/5/1996,109.08,1.2715,168.635,4,5,6,1996,0,0.002389267,,-0.0025434
6/6/1996,109.15,1.2692,168.28,5,6,6,1996,0,0.000641731,-0.001808887,-0.002105138
6/7/1996,109.31,1.2705,168.2,6,7,6,1996,0,0.001465873,0.001024267,-0.000475398
6/10/1996,109.06,1.2763,167.39,2,10,6,1996,0,-0.002287073,0.004565132,-0.004815696
6/11/1996,109.53,,168.26,3,11,6,1996,0,0.004309554,,0.005197443
6/12/1996,108.95,1.2703,167.94,4,12,6,1996,0,-0.005295353,,-0.001901819
6/13/1996,108.69,1.2652,166.85,5,13,6,1996,0,-0.002386416,-0.0040148,-0.006490413
6/14/1996,109.23,1.2666,167.25,6,14,6,1996,0,0.004968258,0.001106544,0.002397363
