Date,Price USDJPY,Price EURUSD,Price GBPJPY
7/23/1981,234.9,1.2226,435.622
7/22/1981,234.5,1.2315,436.334
7/21/1981,234.35,1.2152,432.375
7/20/1981,233,1.2318,435.011
,,,
7/17/1981,231.97,1.2349,436.451
7/16/1981,231.28,1.2481,435.384
7/15/1981,230.6,1.2552,435.834
7/14/1981,231,1.2641,430.122
7/13/1981,228.3,1.2707,429.318
,,,
7/10/1981,228.3,1.2852,432.057
7/9/1981,228.85,1.2902,429.551
7/8/1981,229.45,1.3075,431.136
7/7/1981,228.75,1.2969,435.196
7/6/1981,229.83,1.2984,436.677
,,,
7/3/1981,228.5,1.2905,432.55
7/2/1981,226.75,1.3016,427.197
7/1/1981,228.25,1.306,434.245
6/30/1981,226.85,1.3004,437.82
6/29/1981,225.85,1.3154,438.939
,,,
6/26/1981,224.85,1.3205,438.232
6/25/1981,225.45,1.3245,440.303
6/24/1981,222.8,1.3399,440.921
6/23/1981,221.8,1.3435,443.2
6/22/1981,222.52,1.3382,443.215
,,,
6/19/1981,223.35,1.3154,440.446
6/18/1981,222.1,1.3275,438.869
6/17/1981,220.9,1.3335,441.137
6/16/1981,220.15,1.328,439.155
6/15/1981,219.7,,439.839
,,1.3373,
6/12/1981,224.15,1.338,438.661
6/11/1981,226.1,1.3247,440.668
6/10/1981,225.45,,444.249
6/9/1981,228.1,1.3106,442.628
6/8/1981,227.9,1.305,442.126
,,1.3024,
6/5/1981,227.8,1.2932,439.654
6/4/1981,226.4,1.3156,439.216
6/3/1981,223.4,,450.374
6/2/1981,223.85,1.3017,455.758
6/1/1981,222.5,1.2913,457.793
,,1.306,
5/29/1981,223.9,1.3179,463.473
5/28/1981,224,1.3271,463.232
5/27/1981,224.95,,463.397
5/26/1981,224.35,1.3301,463.507
5/25/1981,222.5,1.3405,461.131
,,1.3425,
5/22/1981,222.5,1.3401,461.131
5/21/1981,222.5,1.3425,460.13
5/20/1981,220.8,,459.484
5/19/1981,221,1.3499,458.906
5/18/1981,221.97,1.3503,463.517
,,1.3532,
5/15/1981,223.05,1.358,462.717
5/14/1981,222.35,1.357,459.441
5/13/1981,220.45,,457.984
5/12/1981,219.75,1.3548,458.728
5/11/1981,217.95,1.3594,457.912
,,1.3656,
5/8/1981,217.6,1.3594,460.332
5/7/1981,217.9,1.3503,458.352
5/6/1981,216.9,,459.133
5/5/1981,217.8,1.3672,460.32
5/4/1981,217.1,1.3757,459.817
,,1.3751,
5/1/1981,215.75,1.3826,462.352
4/30/1981,215.78,1.3656,461.661
4/29/1981,214.7,,460.102
4/28/1981,212.3,1.3383,457.718
4/27/1981,212.1,1.345,458.772
,,1.3481,
4/24/1981,214.3,1.365,464.388
4/23/1981,215.2,1.3635,467.952
4/22/1981,216.85,,474.142
4/21/1981,218.35,1.3734,472.007
4/20/1981,218.2,1.3774,470.766
,,1.385,
4/17/1981,217.5,1.3797,468.495
4/16/1981,216.8,1.3885,466.987
4/15/1981,216.7,,466.555
4/14/1981,215.22,1.3967,468.275
4/13/1981,216.25,1.3998,467.748
,,1.3965,
4/10/1981,215.17,1.3996,470.146
4/9/1981,214.1,1.4019,468.879
4/8/1981,213.45,,468.736
4/7/1981,213.1,1.4138,469.459
4/6/1981,214,1.4219,465.45
,,1.4241,
4/3/1981,213.2,1.431,467.974
4/2/1981,213.8,1.4368,474.208
4/1/1981,212.4,,477.05
3/31/1981,211.25,1.4389,471.615
3/30/1981,211.4,1.4384,473.007
,,1.4391,
3/27/1981,211.8,1.438,471.466
3/26/1981,211.45,1.442,474.705
3/25/1981,208.85,,472.523
3/24/1981,208.55,1.4341,472.47
3/23/1981,208.6,1.4343,469.245
,,1.4366,
3/20/1981,208.25,1.4341,471.269
3/19/1981,208.75,1.4325,476.054
3/18/1981,207.6,,473.016
3/17/1981,207.7,1.438,467.117
3/16/1981,207.27,1.4447,463.559
,,1.4449,
3/13/1981,207.55,1.4351,460.138
3/12/1981,207.6,1.4386,460.664
3/11/1981,207.6,,460.145
3/10/1981,207,1.4449,461.196
3/9/1981,206,1.4493,456.29
,,1.4565,
3/6/1981,209,1.4541,458.232
3/5/1981,208.9,1.4541,460.415
3/4/1981,208.6,,458.502
3/3/1981,208.6,1.4577,459.963
3/2/1981,211.1,1.4603,460.303
,,1.4582,
2/27/1981,209.7,1.459,462.178
2/26/1981,207.9,1.4594,462.889
2/25/1981,207.3,,461.864
2/24/1981,207,1.4571,462.231
2/23/1981,208.05,1.4614,466.864
,,1.4586,
2/20/1981,206.8,1.4584,477.708
2/19/1981,206.8,1.452,472.331
2/18/1981,206.55,,468.042
2/17/1981,206.8,1.4466,467.988
2/16/1981,207.45,1.4512,473.919
,,1.4436,
2/13/1981,207.45,1.4411,473.919
2/12/1981,203.9,,476.616
2/11/1981,203.9,1.4405,476.616
2/10/1981,203.9,1.4468,476.514
2/9/1981,203.9,1.448,477.227
,,1.4459,
2/6/1981,203.8,1.4463,476.892
2/5/1981,202.95,,475.004
2/4/1981,202.9,1.4569,478.032
2/3/1981,204.05,1.4571,479.619
2/2/1981,203.15,1.462,477.199
,,1.4607,
1/30/1981,206.7,1.4592,488.948
1/29/1981,204.6,,490.385
1/28/1981,204.5,1.4599,492.497
1/27/1981,202.5,1.4611,486.405
1/26/1981,203.55,1.4693,491.776
,,1.4643,
1/23/1981,202.75,1.4575,488.019
1/22/1981,200.85,,482.642
1/21/1981,199.2,1.4531,483.458
1/20/1981,200.65,1.4605,485.272
1/19/1981,202.3,1.4697,486.531
,,1.4806,
1/16/1981,202.9,1.4908,485.641
1/15/1981,201.75,,484.3
1/14/1981,203.05,1.4932,487.827
1/13/1981,203.3,1.4957,485.48
1/12/1981,204.1,1.4919,489.227
,,1.4928,
1/9/1981,203,1.4897,486.185
1/8/1981,201.7,,484.785
1/7/1981,201.05,1.485,484.832
1/6/1981,199.7,1.4928,483.773
1/5/1981,199.05,1.4877,480.805
,,1.4852,
1/2/1981,202.5,1.4885,482.355
1/1/1981,203.1,,485.205
12/31/1980,203.1,1.4908,485.205
12/30/1980,203.1,1.4905,485.409
12/29/1980,206.65,1.4923,488.933
,,1.4941,
12/26/1980,208.4,1.4894,495.783
12/25/1980,208,,490.88
12/24/1980,208,1.481,490.88
12/23/1980,207.9,1.4767,492.307
12/22/1980,207.65,1.4769,488.185
,,1.4745,
12/19/1980,208.2,1.4741,487.396
12/18/1980,209.5,,486.878
12/17/1980,208.9,1.4723,486.737
12/16/1980,208.75,1.4719,482.003
12/15/1980,209.4,1.4706,487.378
,,1.4704,
12/12/1980,210.5,1.4723,489.096
12/11/1980,210.45,,487.086
12/10/1980,210.1,1.471,491.634
12/9/1980,209.1,1.4706,492.953
12/8/1980,208.5,1.4747,491.538
,,1.4695,
12/5/1980,211.6,1.4738,498.847
12/4/1980,211,,497.432
12/3/1980,213.55,1.4808,503.444
12/2/1980,216.55,1.4734,510.516
12/1/1980,217.85,1.4721,513.581
,,1.4754,
11/28/1980,216.6,1.4754,510.634
11/27/1980,216.45,,512.878
11/26/1980,216.45,1.4669,512.878
11/25/1980,213.65,1.4667,503.145
11/24/1980,213.35,1.4669,499.025
,,1.4637,
11/21/1980,213.8,1.4631,504.247
11/20/1980,213.7,,509.674
11/19/1980,212.65,1.4646,505.256
11/18/1980,213.3,1.4663,509.787
11/17/1980,213.6,1.4676,511.358
,,1.4725,
11/14/1980,212.9,,511.598
11/13/1980,212.3,1.4603,513.235
11/12/1980,213.1,1.4539,514.21
11/11/1980,209.5,1.4535,502.066
11/10/1980,209.5,1.442,502.066
,,1.4438,
11/7/1980,213.1,,515.275
11/6/1980,212.65,1.447,518.44
11/5/1980,211.35,1.4495,516.962
11/4/1980,210.8,1.4495,514.984
11/3/1980,210.8,1.447,514.984
,,1.4478,
10/31/1980,211.05,,514.223
10/30/1980,210.5,1.4362,513.199
10/29/1980,210,1.4468,512.61
10/28/1980,213.25,1.4524,519.157
10/27/1980,213.75,1.4495,521.122
,,,
10/24/1980,212.75,1.431,519.11
10/23/1980,210.4,1.443,513.796
10/22/1980,209.35,1.4426,509.662
10/21/1980,207.95,1.4449,506.358
10/20/1980,208.65,1.4461,506.915
,,,
10/17/1980,208.2,1.4358,502.386
10/16/1980,208.15,1.4331,502.994
10/15/1980,207.3,1.4263,498.971
10/14/1980,206.5,1.4031,497.21
10/13/1980,209,1.4085,502.185
,,,
10/10/1980,209,1.4104,502.185
10/9/1980,208.95,1.4037,500.894
10/8/1980,208.35,1.3998,498.581
10/7/1980,208.85,1.3793,499.673
10/6/1980,207.9,1.397,498.502
,,,
10/3/1980,207.6,1.3906,495.811
10/2/1980,208.15,1.3824,496.645
10/1/1980,208.5,1.3837,498.523
9/30/1980,210.85,1.3446,503.298
9/29/1980,212.4,,507.742
,,1.3405,
9/26/1980,211.7,1.3463,506.28
9/25/1980,215,1.3339,515.828
9/24/1980,214.45,1.3492,514.465
9/23/1980,218.15,,523.996
9/22/1980,214.8,1.362,516.164
,,1.3663,
9/19/1980,210.8,1.3845,502.863
9/18/1980,212.98,1.3818,507.744
9/17/1980,211.95,1.3856,507.047
9/16/1980,211.47,,504.673
9/15/1980,212.65,1.393,509.509
,,1.4008,
9/12/1980,213.2,1.3959,514.558
9/11/1980,214.47,1.3933,517.194
9/10/1980,216.55,1.3935,520.153
9/9/1980,216.8,,520.428
9/8/1980,216.7,1.4219,523.872
,,1.4341,
9/5/1980,218,1.4436,526.034
9/4/1980,217.2,1.4422,525.189
9/3/1980,216.7,1.444,523.438
9/2/1980,215.93,,522.118
9/1/1980,219.1,1.4508,524.963
,,1.451,
8/29/1980,219.1,1.4596,524.963
8/28/1980,218,1.4588,520.802
8/27/1980,219.68,1.4628,525.145
8/26/1980,219.4,,522.062
8/25/1980,223.2,1.4689,528.649
,,1.48,
8/22/1980,223.8,1.4782,529.398
8/21/1980,224.75,1.4791,532.432
8/20/1980,224.15,1.4791,530.899
8/19/1980,224.38,,529.536
8/18/1980,226.3,1.4813,536.104
,,1.4903,
8/15/1980,225.75,1.491,537.172
8/14/1980,224.4,1.4899,533.062
8/13/1980,224,1.4957,532.112
8/12/1980,222.9,,528.941
8/11/1980,225.78,1.497,535.505
,,1.5011,
8/8/1980,226.3,1.5004,536.783
8/7/1980,225.7,1.4966,534.863
8/6/1980,225.3,1.4979,534.862
8/5/1980,226.25,,532.931
8/4/1980,226.05,1.4948,529.522
,,1.4977,
8/1/1980,227,1.4993,529.591
7/31/1980,227.4,1.4952,532.684
7/30/1980,227.05,1.4923,533.113
7/29/1980,226.8,,537.742
7/28/1980,227.4,1.4919,542.621
,,1.4945,
7/25/1980,225.4,1.4986,538.818
7/24/1980,223.2,1.4979,534.898
7/23/1980,224.15,1.4993,534.485
7/22/1980,221,,527.748
7/21/1980,220.38,1.5004,524.394
,,1.5026,
7/18/1980,220.27,1.5035,522.965
7/17/1980,218.5,1.5006,520.03
7/16/1980,218.8,1.5053,518.884
7/15/1980,219.4,,520.307
7/14/1980,218.25,1.5083,518.452
,,1.5074,
7/11/1980,217.7,1.5074,517.625
7/10/1980,216.85,1.5047,515.127
7/9/1980,218.15,1.511,517.779
7/8/1980,219.1,,519.924
7/7/1980,217.9,1.5108,519.146
,,1.5133,
7/4/1980,219,1.5161,514.277
7/3/1980,219,1.5108,514.277
7/2/1980,218.8,1.5168,515.93
7/1/1980,219.5,,518.349
6/30/1980,219.9,1.5129,517.974
,,1.5177,
6/27/1980,217.55,1.5149,510.589
6/26/1980,217.2,1.5081,509.008
6/25/1980,217.95,,509.131
6/24/1980,216.6,1.5076,505.912
6/23/1980,216.07,1.5074,505.819
,,1.5013,
6/20/1980,217.2,,507.162
6/19/1980,216.35,1.4959,505.285
6/18/1980,215.75,1.4988,503.193
6/17/1980,216,1.4997,503.409
6/16/1980,216,1.4968,505.548
,,1.4945,
6/13/1980,216,,505.98
6/12/1980,216.5,1.491,506.285
6/11/1980,217.75,1.4966,508.402
6/10/1980,215.8,1.495,503.396
6/9/1980,216.35,1.4932,508.53
,,1.4828,
6/6/1980,219.3,,511.363
6/5/1980,220.35,1.483,513.525
6/4/1980,221.4,1.4914,513.98
6/3/1980,222.7,1.4859,512.878
6/2/1980,223.55,1.5017,522.324
,,1.5133,
5/30/1980,223,,522.377
5/29/1980,223.8,1.497,525.034
5/28/1980,223.5,1.489,527.236
5/27/1980,219.2,1.4837,519.504
5/26/1980,221.25,1.4793,518.61
,,1.4817,
5/23/1980,221.25,,518.61
5/22/1980,224.05,1.4754,521.7
5/21/1980,224.4,1.4758,522.964
5/20/1980,226.75,1.4795,519.484
5/19/1980,229,1.4734,522.921
,,1.4706,
5/16/1980,229.6,,524.406
5/15/1980,227.8,1.4661,524.053
5/14/1980,227.2,1.4603,521.992
5/13/1980,227.75,1.4605,519.042
5/12/1980,226.8,1.4512,517.33
,,1.4505,
5/9/1980,231.8,,525.49
5/8/1980,233.6,1.4533,533.776
5/7/1980,231.85,1.4552,528.965
5/6/1980,231.8,1.4582,528.388
5/5/1980,237.2,1.4497,540.341
,,1.4571,
5/2/1980,240.35,,542.109
5/1/1980,240.5,1.4533,543.289
4/30/1980,239.35,1.4514,540.571
4/29/1980,239.3,1.4478,543.091
4/28/1980,241.3,1.4451,550.887
,,1.443,
4/25/1980,246,,559.281
4/24/1980,244.65,1.448,553.765
4/23/1980,243.25,1.4508,551.934
4/22/1980,250,1.4508,558.625
4/21/1980,249.8,1.4457,560.051
,,1.451,
4/18/1980,249.4,,553.293
4/17/1980,248.7,1.4533,550.87
4/16/1980,249.1,1.4529,552.254
4/15/1980,252.7,1.4522,552.781
4/14/1980,251.35,1.4526,553.849
,,1.4556,
4/11/1980,252.5,,554.237
4/10/1980,249.5,1.4573,546.779
4/9/1980,251.8,1.4648,550.434
4/8/1980,258.2,1.4622,562.617
4/7/1980,261.4,1.4497,559.396
,,1.4537,
4/4/1980,258.75,,552.431
4/3/1980,257.2,1.48,550.15
4/2/1980,257.15,1.4786,553.901
4/1/1980,254.65,1.4846,547.879
3/31/1980,249.95,1.4859,539.892
,,1.4968,
3/28/1980,249.65,,541.49
3/27/1980,249.9,1.4952,543.282
3/26/1980,249.1,1.493,544.408
3/25/1980,249.07,1.4762,545.089
3/24/1980,249.15,1.4765,544.641
,,1.4775,
3/21/1980,248.92,,543.516
3/20/1980,248.7,1.4791,545.647
3/19/1980,248.65,1.4786,544.667
3/18/1980,249.1,1.4539,544.532
3/17/1980,248.9,1.4533,544.468
,,1.4514,
3/14/1980,249.05,,551.147
3/13/1980,248.1,1.4505,551.526
3/12/1980,247.5,1.4514,552.791
3/11/1980,247.3,1.4537,550.613
3/10/1980,247.93,1.4524,549.611
,,1.4565,
3/7/1980,247.85,,551.961
3/6/1980,248.1,1.4524,554.131
3/5/1980,246.88,1.4505,553.011
3/4/1980,246.4,1.4453,550.704
3/3/1980,247.85,1.4432,555.679
,,1.4428,
2/29/1980,251.65,,572
2/28/1980,248.4,1.4424,567.544
2/27/1980,248.45,1.4438,568.205
2/26/1980,248.08,1.4391,564.803
2/25/1980,248.35,1.4393,565.244
,,,
2/22/1980,247.45,1.4416,562.825
2/21/1980,246.09,1.4399,562.684
2/20/1980,246.05,1.4397,560.846
2/19/1980,245.36,1.4386,557.457
2/18/1980,243.2,1.4386,558.144
,,,
2/15/1980,243.2,1.4378,558.144
2/14/1980,243.39,1.4424,562.985
2/13/1980,242.1,1.4384,558.766
2/12/1980,241.4,1.4391,556.354
2/11/1980,241.4,1.443,556.354
,,,
2/8/1980,241.65,1.4453,555.311
2/7/1980,240.09,1.4449,552.567
2/6/1980,240.1,1.4409,555.111
2/5/1980,240.1,1.4411,549.949
2/4/1980,240.29,1.4407,549.423
,,,
2/1/1980,240.45,1.4378,546.783
1/31/1980,239.33,1.4416,542.489
1/30/1980,239.5,1.4409,541.749
1/29/1980,239.35,1.4368,538.417
1/28/1980,240.22,1.4405,539.894
,,,
1/25/1980,239.6,1.4466,541.735
1/24/1980,239.35,1.4455,545.191
1/23/1980,237.25,1.4493,540.336
1/22/1980,239.7,1.4537,545.317
1/21/1980,241,1.4522,550.323
,,,
1/18/1980,239.65,1.4461,547.72
1/17/1980,239.9,1.456,546.252
1/16/1980,238.15,1.4571,540.838
1/15/1980,239.65,1.4518,545.563
1/14/1980,236.2,1.444,537.473
,,,
1/11/1980,236.05,1.4374,532.764
1/10/1980,235.8,1.4395,532.436
1/9/1980,234.95,1.4407,532.396
1/8/1980,234.75,1.4339,531.004
1/7/1980,231.55,1.4312,523.65
,,,
1/4/1980,234.8,1.4355,525.247
1/3/1980,238.35,1.4395,533.904
1/2/1980,238.45,1.4351,534.771
1/1/1980,240.3,1.429,533.105
12/31/1979,240.3,1.4306,533.105
,,,
12/28/1979,240.55,1.4292,537.268
12/27/1979,239.8,1.4278,538.47
12/26/1979,239.05,1.4278,529.256
12/25/1979,239.8,1.4239,529.598
12/24/1979,239.8,1.4316,529.598
,,,
12/21/1979,239.9,1.4229,528.139
12/20/1979,236.6,1.4172,519.928
12/19/1979,239,1.4146,526.875
12/18/1979,239.4,1.4094,526.201
12/17/1979,240.1,1.3978,527.739
,,,
12/14/1979,242.55,1.3967,533.367
12/13/1979,240.7,1.387,530.502
12/12/1979,237.9,1.386,521.238
12/11/1979,233.3,1.3826,510.693
12/10/1979,232.65,1.3841,504.501
,,,
12/7/1979,240.2,1.3847,520.393
12/6/1979,243.6,1.3837,533.727
12/5/1979,245.7,1.3824,535.134
12/4/1979,247.5,1.3839,543.015
12/3/1979,248.89,1.3841,550.793
,,,
11/30/1979,249.55,1.3816,548.76
11/29/1979,248.85,1.3864,542.99
11/28/1979,248.95,1.382,541.217
11/27/1979,249.45,1.3774,538.812
11/26/1979,250.85,,542.086
,,1.3805,
11/23/1979,249,1.3833,538.089
11/22/1979,248.1,1.3801,539.245
11/21/1979,248.1,1.3795,539.245
11/20/1979,246.2,1.3786,533.392
11/19/1979,245.25,,535.258
,,1.3803,
11/16/1979,246.5,1.3866,532.316
11/15/1979,247.2,1.3901,529.502
11/14/1979,243.35,1.3901,513.833
11/13/1979,246.6,1.3937,520.079
11/12/1979,243.55,,509.263
,,1.3951,
11/9/1979,243.55,1.3953,509.263
11/8/1979,241.3,1.3974,503.11
11/7/1979,240.2,1.398,505.741
11/6/1979,237.1,,490.559
11/5/1979,237.1,1.3961,490.559
,,1.3965,
11/2/1979,234.55,1.3967,484.697
11/1/1979,238.15,1.3984,493.208
10/31/1979,237.85,1.3976,493.419
10/30/1979,238.1,,492.224
10/29/1979,235.98,1.4015,494.684
,,1.3996,
10/26/1979,234.3,1.4,493.154
10/25/1979,233.9,1.3982,494.347
10/24/1979,234.5,1.3957,494.912
10/23/1979,235.4,,497.282
10/22/1979,233.8,1.3932,502.319
,,1.4019,
10/19/1979,230.65,1.398,496.935
10/18/1979,232.18,1.3939,499.767
10/17/1979,234.1,,502.027
10/16/1979,232,1.3935,499.38
10/15/1979,229.8,1.4002,495.678
,,1.3968,
10/12/1979,227.5,1.3955,490.603
10/11/1979,226.4,,489.816
10/10/1979,225.6,1.4023,489.213
10/9/1979,226,1.4061,486.917
10/8/1979,224.15,1.4079,488.198
,,1.4077,
10/5/1979,224.15,1.4083,488.198
10/4/1979,223.4,,488.352
10/3/1979,224.45,1.4158,489.974
10/2/1979,225.35,1.4156,493.786
10/1/1979,225.25,1.4182,493.86
,,1.4178,
9/28/1979,224.5,1.4205,494.573
9/27/1979,223.55,,492.257
9/26/1979,222.6,1.4162,486.603
9/25/1979,222.8,1.418,480.869
9/24/1979,223.1,1.414,481.115
,,1.4176,
9/21/1979,222.45,1.4168,481.159
9/20/1979,220.3,,475.958
9/19/1979,223.43,1.416,479.212
9/18/1979,223.8,1.4186,481.953
9/17/1979,223.48,1.419,480.928
,,1.4168,
9/14/1979,223.4,1.4203,484.331
9/13/1979,223.6,,492.59
9/12/1979,222.2,1.4221,493.728
9/11/1979,221.55,1.4237,496.272
9/10/1979,220.9,1.4229,495.854
,,1.4193,
9/7/1979,220.8,1.4178,496.689
9/6/1979,220.85,,496.249
9/5/1979,221.5,1.419,496.603
9/4/1979,221.05,1.4209,494.953
9/3/1979,220.4,1.4233,496.495
,,1.4235,
8/31/1979,220.4,1.4263,496.495
8/30/1979,219.95,,494.667
8/29/1979,221.93,1.4231,499.897
8/28/1979,220.55,1.4229,496.016
8/27/1979,220.95,1.4201,495.59
,,1.4211,
8/24/1979,219.25,1.4209,489.366
8/23/1979,219.12,,486.884
8/22/1979,219.5,1.4221,486.829
8/21/1979,217.85,1.4231,481.557
8/20/1979,217.38,1.4211,482.909
,,1.4197,
8/17/1979,217.3,1.4253,481.971
8/16/1979,216.98,,481.912
8/15/1979,216.85,1.4278,484.009
8/14/1979,216.8,1.4274,483.897
8/13/1979,216.58,1.4316,484.164
,,1.418,
8/10/1979,215.9,1.4158,485.343
8/9/1979,216.05,,482.763
8/8/1979,216.5,1.4023,479.547
8/7/1979,216.5,1.4035,479.98
8/6/1979,216.45,1.4138,484.523
,,1.418,
8/3/1979,216.9,1.4182,492.037
8/2/1979,216.55,,490.702
8/1/1979,216.05,1.4239,490.325
7/31/1979,216.7,1.4211,487.033
7/30/1979,215.8,1.4298,499.188
,,1.4267,
7/27/1979,215.4,1.43,498.22
7/26/1979,215.03,,500.804
7/25/1979,215.25,1.4304,499.487
7/24/1979,214.4,1.4353,498.587
7/23/1979,215.75,1.4296,496.548
,,1.4253,
7/20/1979,217.1,1.4193,493.685
7/19/1979,216,,495.18
7/18/1979,213.6,1.4193,486.58
7/17/1979,216.45,1.4229,491.233
7/16/1979,216.8,1.4253,486.065
,,1.4329,
7/13/1979,217.35,1.4333,484.473
7/12/1979,217.25,,483.924
7/11/1979,217.45,1.4282,485.457
7/10/1979,217.68,1.4251,483.684
7/9/1979,217.5,1.4259,478.717
,,1.4503,
7/6/1979,217.5,,482.632
7/5/1979,217,1.4455,483.693
7/4/1979,218.4,1.4376,480.807
7/3/1979,218.4,1.4436,480.807
7/2/1979,218.3,,477.749
,,1.4213,
6/29/1979,217.8,1.419,475.021
6/28/1979,216.55,1.4355,469.588
6/27/1979,216.4,1.4341,466.536
6/26/1979,215.9,1.4209,464.4
6/25/1979,213.24,,460.321
,,1.3965,
6/22/1979,215.8,1.3932,462.2
6/21/1979,218.95,1.3868,468.399
6/20/1979,219,1.3893,466.908
6/19/1979,218.65,1.392,463.538
6/18/1979,219.9,,463.109
,,1.3841,
6/15/1979,218.8,1.3806,460.792
6/14/1979,220.18,1.3818,461.453
6/13/1979,220.15,1.3799,463.305
6/12/1979,219.7,1.3776,459.173
6/11/1979,218.83,,452.759
,,1.3774,
6/8/1979,218.6,1.3765,450.753
6/7/1979,219.55,1.3801,453.26
6/6/1979,220.35,1.3761,456.961
6/5/1979,221.15,1.3734,459.992
6/4/1979,219.75,,456.376
,,1.378,
6/1/1979,221.28,1.381,458.934
5/31/1979,220.35,1.378,456.124
5/30/1979,222.05,1.3793,456.423
5/29/1979,222.05,1.3719,456.423
5/28/1979,220.45,,452.473
,,1.3818,
5/25/1979,219.75,1.3889,450.619
5/24/1979,218.65,1.4004,448.779
5/23/1979,219.15,1.4049,450.835
5/22/1979,219.4,1.412,448.453
5/21/1979,218.8,,447.117
,,1.4055,
5/18/1979,218.8,1.4096,449.962
5/17/1979,216.7,1.4108,445.318
5/16/1979,214.35,1.3996,441.775
5/15/1979,214.2,1.3978,442.001
5/14/1979,214,,437.309
,,1.4047,
5/11/1979,215.13,1.4176,439.187
5/10/1979,214.58,1.4374,439.567
5/9/1979,213.15,1.5117,440.474
5/8/1979,215.15,1.52,444.564
5/7/1979,214.8,,447.342
,,1.493,
5/4/1979,221.5,1.4905,460.166
5/3/1979,224.8,1.4738,466.797
5/2/1979,224.95,1.4577,465.129
5/1/1979,224.4,1.4586,462.151
4/30/1979,221.8,,458.682
,,1.4535,
4/27/1979,219.9,1.438,451.938
4/26/1979,218.1,1.4409,446.516
4/25/1979,218.2,1.4384,444.364
4/24/1979,218.45,1.4233,451.208
4/23/1979,218.35,,452.29
,,1.4259,
4/20/1979,218.3,1.4213,451.771
4/19/1979,216.18,1.4225,448.033
4/18/1979,215.4,1.4073,446.674
4/17/1979,218,1.4037,454.159
4/16/1979,216.45,,451.839
,,1.4039,
4/13/1979,215.9,1.4071,449.072
4/12/1979,215.75,1.4049,447.573
4/11/1979,213.5,1.3967,446.215
4/10/1979,212.75,1.3866,447.306
4/9/1979,213.5,,448.029
,,1.385,
4/6/1979,214.9,1.3822,448.754
4/5/1979,215.23,1.3806,447.032
4/4/1979,215.28,1.3768,445.005
4/3/1979,214.4,1.3797,443.164
4/2/1979,211.65,,437.544
,,1.3734,
3/30/1979,209.58,1.3757,432.258
3/29/1979,208.37,1.3702,428.825
3/28/1979,207.88,1.3637,426.486
3/27/1979,207.15,1.362,424.864
3/26/1979,206.8,,424.705
,,1.363,
3/23/1979,205.9,1.3593,419.83
3/22/1979,205.5,1.3635,418.048
3/21/1979,206.95,1.3548,420.998
3/20/1979,207.17,1.3512,421.031
3/19/1979,207,,419.112
,,1.3539,
3/16/1979,207.45,1.3581,421.123
3/15/1979,206.95,1.3641,421.288
3/14/1979,207.28,1.363,422.125
3/13/1979,208.65,1.3672,425.646
3/12/1979,205.73,,419.894
,,1.3617,
3/9/1979,204.7,1.3585,417.137
3/8/1979,204.18,1.3569,416.935
3/7/1979,204,1.3517,415.078
3/6/1979,204.5,,414.03
3/5/1979,204.73,1.3443,414.025
,,1.3515,
3/2/1979,204.9,1.3484,414.307
3/1/1979,203.75,1.3528,412.206
2/28/1979,202.65,1.3477,410.042
2/27/1979,201.9,,408.201
2/26/1979,202.08,1.3643,408.302
,,1.3576,
2/23/1979,201.4,1.3872,405.216
2/22/1979,201.4,1.3879,404.713
2/21/1979,201.85,1.3868,405.153
2/20/1979,201.05,,402.904
2/19/1979,200.7,1.3716,401.801
,,1.3635,
2/16/1979,200.7,1.3605,401.801
2/15/1979,200.25,1.3539,401.2
2/14/1979,200.4,1.3455,401.802
2/13/1979,199.7,,400.098
2/12/1979,198.8,1.3376,398.097
,,1.3357,
2/9/1979,198.8,1.3348,398.097
2/8/1979,197.7,1.3358,396.289
2/7/1979,196,1.3335,394.548
2/6/1979,199.05,,397.144
2/5/1979,199.85,1.3321,397.541
,,1.3233,
2/2/1979,201.6,1.3242,398.966
2/1/1979,202.75,1.3275,401.546
1/31/1979,202.2,1.3309,402.297
1/30/1979,200.75,,400.697
1/29/1979,200.1,1.3238,399.239
,,1.3205,
1/26/1979,199.55,1.3187,398.102
1/25/1979,199,1.3151,396.607
1/24/1979,197.7,1.3149,395.4
1/23/1979,197.9,,395.542
1/22/1979,197.63,1.3193,395.003
,,1.3219,
1/19/1979,198.25,1.3193,397.193
1/18/1979,196.75,1.3228,395.369
1/17/1979,196.8,1.328,394.78
1/16/1979,197.15,,394.595
1/15/1979,197.8,1.3196,394.076
,,1.313,
1/12/1979,197.6,1.3231,394.31
1/11/1979,198.25,1.3254,396.599
1/10/1979,196.65,1.3141,394.676
1/9/1979,196.65,,396.938
1/8/1979,195.65,1.3091,396.191
,,1.3075,
1/5/1979,196.65,1.307,397.134
1/4/1979,196.4,1.3038,395.942
1/3/1979,196.6,1.3048,398.311
1/2/1979,194.58,,394.997
1/1/1979,194.3,1.3038,396.663
,,1.2975,
12/29/1978,194.3,1.3041,396.663
12/28/1978,193.95,1.2997,393.524
12/27/1978,194.5,1.2957,396.196
12/26/1978,195,,391.95
12/25/1978,194.1,1.2943,388.976
,,1.294,
12/22/1978,194.1,1.299,388.976
12/21/1978,195.2,1.2992,389.814
12/20/1978,194.6,1.2994,391.146
12/19/1978,193.3,,388.533
12/18/1978,193.05,1.2958,386.872
,,1.2977,
12/15/1978,195.8,1.2958,387.488
